cid,mouse_vo,smiles
6448770,600.0,O=C(O)C=CC(=O)O.c1ccc(COc2nncc3ccccc23)nc1
6448956,321.0,CNCCOC1c2ccccc2N(C)S(=O)(=O)c2ccccc21.O=C(O)C=CC(=O)O
6448957,309.0,CN1c2ccccc2C(OCCN2CCCC2)c2ccccc2S1(=O)=O.O=C(O)C=CC(=O)O
6448958,233.0,CN1c2ccccc2C(OCCN2CCCCC2)c2ccccc2S1(=O)=O.O=C(O)C=CC(=O)O
6448959,367.0,CN1c2ccccc2C(OCCN2CCNCC2)c2ccccc2S1(=O)=O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6448981,2000.0,COC1=CN=CC(c2ccc(OC)c3c2S(=O)(=O)C(=Cc2ccccc2)C3=O)C2=C3C1=COC3CCC2C
6448982,175.0,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC(C)=O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(COC)=CC(C(=O)O1)C34O)O2
6448983,310.0,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(COCOCCOC)=CC(C(=O)O1)C34O)O2
6448991,1016.0,COC(=O)C(CC(C)C)NCCC(=O)C=Cc1ccco1
6448992,2188.0,CCCCOC(=O)C(NCCC(=O)C=Cc1ccco1)C(C)CC
6448993,800.0,COC(=O)C(Cc1ccccc1)NCCC(=O)C=Cc1ccco1
6448994,1562.0,COC(=O)C(CCSC)NCCC(=O)C=Cc1ccco1
6448995,1563.0,CCCCOC(=O)C(CCSC)NCCC(=O)C=Cc1ccco1
6448996,1250.0,COC(=O)C(Cc1c[nH]c2ccccc12)NCCC(=O)C=Cc1ccco1
6448997,1600.0,O=C(C=Cc1ccco1)CCNC(Cc1c[nH]c2ccccc12)C(=O)Oc1ccccc1
6449014,108.0,CCCN1CC(Cn2cncn2)CC2c3cccc4[nH]cc(c34)CC21.O=C(O)C=CC(=O)O
6449020,1000.0,Cc1cccc2sc(NC(=O)C(C#N)=Cc3ccccc3)nc12
6449021,1000.0,COc1ccccc1OCC1SCCN1C(=O)CSC(=O)CN1CCN(C)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449022,1000.0,COc1ccccc1OCC1SCCN1C(=O)C=Cc1ccc(O)c(O)c1
6449086,1000.0,Cc1ccc(C(=O)C=C2NCCN(C)C2=O)cc1
6449087,1000.0,Cc1ccc(C(=O)C=C2NCCN(C)C2=O)c(C)c1
6449088,1000.0,COc1ccc(C(=O)C=C2NCCN(C)C2=O)cc1
6449089,1000.0,CN1CCNC(=CC(=O)c2ccc(F)cc2)C1=O
6449090,1000.0,CN1CCNC(=CC(=O)c2ccc(Br)cc2)C1=O
6449091,1000.0,Cc1ccc(C(=O)C=C2NCCN(c3ccccc3)C2=O)cc1
6449092,1000.0,Cc1ccc(C(=O)C=C2NCCN(c3ccccc3)C2=O)c(C)c1
6449093,1000.0,Cc1cccc(C(=O)C=C2NCCN(c3ccccc3)C2=O)c1C
6449094,1000.0,COc1ccc(C(=O)C=C2NCCN(c3ccccc3)C2=O)cc1
6449095,1000.0,CCOc1ccc(C(=O)C=C2NCCN(c3ccccc3)C2=O)cc1
6449096,1000.0,O=C(C=C1NCCN(c2ccccc2)C1=O)c1ccc(Cl)cc1
6449097,1000.0,O=C(C=C1NCCN(c2ccccc2)C1=O)c1ccc([N+](=O)[O-])cc1
6449098,1000.0,O=C(C=C1NCCN(c2ccccc2)C1=O)c1cccc2ccccc12
6449107,1000.0,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1.O=C(O)C=CC(=O)O
6449127,1500.0,COC(=O)CCC(NCCC(=O)C=Cc1ccco1)C(=O)OC
6449130,1000.0,COc1cccc(Oc2nc(N3CCN(C)CC3)nc3ccccc23)c1.O=C(O)C=CC(=O)O
6449131,800.0,Cc1ccc(Oc2nc(N3CCN(C)CC3)nc3ccccc23)cc1.O=C(O)C=CC(=O)O
6449132,1000.0,CCCN1CCN(c2nc(Oc3ccccc3)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449133,1000.0,C=CCN1CCN(c2nc(Oc3ccccc3)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449134,876.0,CCN1CCN(c2nc(Oc3ccccc3)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449153,1410.0,CCCCCSc1cc(OC)c(CCN)cc1OC.O=C(O)C=CC(=O)O
6449154,1085.0,CCCCCSc1cc(OC)c(CCNC)cc1OC.O=C(O)C=CC(=O)O
6449155,646.0,CCCCCSc1cc(O)c(C(CNC)C(C)C)cc1OC.O=C(O)C=CC(=O)O
6449156,986.0,CCCCCSc1cc(OC)c(CCN(C)C)cc1OC.O=C(O)C=CC(=O)O
6449157,2746.0,CCCCCCCSc1cc(OC)c(CCN)cc1OC.O=C(O)C=CC(=O)O
6449158,1357.0,CCCCCCCSc1cc(OC)c(CCNC)cc1OC.O=C(O)C=CC(=O)O
6449159,1252.0,CCCCCCCSc1cc(OC)c(CCN(C)C)cc1OC.O=C(O)C=CC(=O)O
6449160,650.0,C=CCN1CCN(c2nc(OCCCC)c3ccccc3n2)CC1.C=CCN1CCN(c2nc(OCCCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449161,429.0,C=CCN1CCN(c2nc(OCCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449162,1000.0,CCCCCOc1nc(N2CCN(CCCCC)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449163,1000.0,CCCCCOc1nc(N2CCN(CCCC)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449164,857.0,CCCCCOc1nc(N2CCN(CCC)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449165,424.0,CCCCCOc1nc(N2CCN(CC)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449166,746.0,CCCCCOc1nc(N2CCNCC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449167,325.0,CCCCCCCOc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449168,429.0,CCCCCOc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449169,283.0,CCCOc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449170,800.0,CN1CCN(c2nc(OCCc3ccccc3)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449171,650.0,CCSc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449172,746.0,CCCCSc1nc(N2CCN(C)CC2)nc2ccccc12.CCCCSc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449173,970.0,CCCCCSc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449174,1000.0,CCCCCCSc1nc(N2CCN(C)CC2)nc2ccccc12.O=C(O)C=CC(=O)O
6449175,1000.0,C=CCN1CCN(c2nc(OCCCCCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449176,1000.0,C=CCN1CCN(c2nc(OCC(C)CCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449177,800.0,CC=CCN1CCN(c2nc(OCCCCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449179,800.0,C=C(C)CN1CCN(c2nc(OCCCCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O
6449222,188.0,Cc1[nH]cnc1CSCc1ccccc1.O=C(O)C=CC(=O)O
6449224,5140.0,O=C(C=Cc1ccc(C=CC(=O)Oc2ccc3c(=O)c(-c4ccccc4)coc3c2)cc1)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
6449235,394.0,CC(C)c1ccc2c(c1)C(N1CCN(CCO)CC1)=Cc1ccc(F)cc1S2.O=C(O)C=CC(=O)O
6449236,892.0,O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.OCCN1CCN(CCOC2=Cc3cc(Cl)ccc3Sc3ccccc32)CC1
6449349,3900.0,COc1ccc(C=CCCCCOc2cccc(OCCCCC(=O)N(C)C)c2CCC(=O)O)cc1
6449350,2200.0,COc1ccc(C=CCCCCOc2cccc(OCCCCN3CCCC3=O)c2CCC(=O)O)cc1
6449363,2000.0,O=C1C=C(C=CC=CC=Cc2ccccc2)C(O)O1
6449364,160.0,CCC(C)C1OC2(CC=C1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
6449384,1255.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449388,800.0,CCC(C)C(NCCC(=O)C=Cc1ccco1)C(=O)OC
6449453,222.0,Clc1ccc2c(c1)C(C1=NCCN1)c1ccccc1CS2.O=C(O)C=CC(=O)O
6449454,979.0,C=CCN1CCN(c2nc(OCCCCC)c3ccccc3n2)CC1.C=CCN1CCN(c2nc(OCCCCC)c3ccccc3n2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449455,1000.0,CN(C)c1ncc2c(n1)N(C)C(=O)C2.O=C(O)C=CC(=O)O
6449456,1000.0,CN1C(=O)Cc2cnc(N3CCCC3)nc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449457,1000.0,CN1C(=O)Cc2cnc(N3CCCCC3)nc21.O=C(O)C=CC(=O)O
6449458,1000.0,CN1CCN(c2ncc3c(n2)N(C)C(=O)C3)CC1.O=C(O)C=CC(=O)O
6449459,1000.0,CCOC(=O)Cc1cnc(N2CCOCC2)nc1N(CC)CC.O=C(O)C=CC(=O)O
6449463,186.0,CN1CCC(C2c3ccccc3CSc3sccc32)CC1.O=C(O)C=CC(=O)O
6449475,3550.0,Cc1nc2c3cc(-c4ccccc4)c(=Cc4ccc(N(C)C)cc4)n3ccc2[n+]1C.[I-]
6449477,1120.0,Cc1c(-c2ccccc2)c(=Cc2ccc(N(C)C)cc2)n2ccc3c(nc(C)[n+]3C)c12.[I-]
6449479,6510.0,Cc1nc2c3c(-c4ccccc4)c(-c4ccccc4)c(=Cc4ccc(N(C)C)cc4)n3ccc2[n+]1C.[I-]
6449481,7710.0,COc1ccc(OC)c(C=c2c(-c3ccccc3)cc3c4nc(C)[n+](C)c4ccn23)c1.[I-]
6449483,1040.0,Cc1c(-c2ccccc2)c(=Cc2ccc(N(C)C)cc2)c2c3nc(C)[n+](C)c3ccn12.[I-]
6449485,278.0,Cc1ccccc1C1c2ccccc2SC12CCN(C)CC2.O=C(O)C=CC(=O)O
6449488,20000.0,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC
6449495,1406.0,CC1CN(c2ccccn2)CCN1CC(N)=O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449501,2500.0,O=C(O)C=CC(=O)O.O=C1OC(c2ccc(Cl)cc2)CC1CN1CCCC1
6449502,1280.0,O=C(O)C=CC(=O)O.O=C1OC(c2ccc(Cl)cc2)CC1CN1CCCCC1
6449503,1807.0,O=C(O)C=CC(=O)O.O=C1OC(c2ccc(Cl)cc2)CC1CN1CCOCC1
6449504,1710.0,O=C(O)C=CC(=O)O.O=C1OC(c2ccc(Cl)cc2)CC1CN(CCO)CCO
6449505,2500.0,CCN(CC)CC1CC(c2ccc(Cl)cc2)OC1=O.O=C(O)C=CC(=O)O
6449513,1700.0,Clc1ccc(C(OC2CCN(CCSc3nc4ccccc4o3)CC2)c2ccccn2)cc1.O=C(O)C=CC(=O)O
6449514,740.0,Clc1ccc(C(OC2CCN(CCNc3nc4ccccc4o3)CC2)c2ccccn2)cc1.O=C(O)C=CC(=O)O
6449521,264.0,O=C(O)C=CC(=O)O.c1ccc(-c2ccccc2OCCCC2=NCCN2)cc1
6449636,3210.0,O=C(CNCC(O)c1ccccc1)Nc1ccc(Cl)cc1C(=O)c1ccccc1.O=C(O)C=CC(=O)O
6449637,426.0,O=C(O)C=CC(=O)O.OCCCN1CCN(C(c2cccc(Cl)c2)c2ccccc2Cl)CC1
6449639,613.0,CN1CCN(C(c2cccc(Cl)c2)c2ccccc2Cl)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6449734,312.0,CN(C)Cc1ccccc1Sc1ccccc1.O=C(O)C=CC(=O)O
6449735,347.0,CCN(CC)Cc1ccccc1Sc1ccccc1.O=C(O)C=CC(=O)O
6449736,233.0,O=C(O)C=CC(=O)O.c1ccc(Sc2ccccc2CN2CCCC2)cc1
6449737,379.0,O=C(O)C=CC(=O)O.c1ccc(Sc2ccccc2CN2CCCCC2)cc1
6449738,176.0,O=C(O)C=CC(=O)O.c1ccc(Sc2ccccc2CN2CCOCC2)cc1
6449739,834.0,NCCc1ccccc1Sc1ccccc1.O=C(O)C=CC(=O)O
6449740,418.0,CN(C)CCc1ccccc1Sc1ccccc1.O=C(O)C=CC(=O)O
6449742,247.0,CC(CN(C)C)c1ccccc1Sc1ccccc1.O=C(O)C=CC(=O)O
6449743,509.0,CC(N)Cc1ccccc1S(=O)c1ccccc1.O=C(O)C=CC(=O)O
6449744,537.0,CNC(C)Cc1ccccc1S(=O)c1ccccc1.O=C(O)C=CC(=O)O
6449745,239.0,CC(Cc1ccccc1S(=O)c1ccccc1)N(C)C.O=C(O)C=CC(=O)O
6449750,214.0,CNCc1ccccc1Sc1ccc(OC)c(OC)c1.O=C(O)C=CC(=O)O
6449753,676.0,CN(C)Cc1ccccc1Sc1ccccc1O.O=C(O)C=CC(=O)O
6449754,314.0,CN(C)Cc1ccccc1Sc1cccc(O)c1.O=C(O)C=CC(=O)O
6449755,238.0,CN(C)Cc1ccccc1Sc1ccc(O)cc1.O=C(O)C=CC(=O)O
6449756,299.0,CN(C)Cc1ccccc1Sc1ccc(O)cc1O.O=C(O)C=CC(=O)O
6449758,435.0,CN(C)Cc1ccccc1Sc1ccc(O)c(O)c1.O=C(O)C=CC(=O)O
6449759,675.0,CNCc1ccccc1Sc1ccccc1O.O=C(O)C=CC(=O)O
6449760,505.0,CNCc1ccccc1Sc1cccc(O)c1.O=C(O)C=CC(=O)O
6449761,239.0,CNCc1ccccc1Sc1ccc(O)cc1.O=C(O)C=CC(=O)O
6449762,611.0,CNCc1ccccc1Sc1cc(O)ccc1O.O=C(O)C=CC(=O)O
6449763,910.0,CNCc1ccccc1Sc1ccc(O)c(O)c1.O=C(O)C=CC(=O)O
6449764,751.0,NCc1ccccc1Sc1ccccc1O.O=C(O)C=CC(=O)O
6449765,751.0,NCc1ccccc1Sc1cccc(O)c1.O=C(O)C=CC(=O)O
6449766,879.0,NCc1ccccc1Sc1cc(O)ccc1O.O=C(O)C=CC(=O)O
6449778,806.0,CC(=O)O.CCCCC1C(=O)OC(CCCN=C(N)N)C(C)C(O)C(C)C=C(C)CCCCC(O)CC(O)CC(O)CC(O)CC(O)C(OC2OC(CO)C(O)C2O)C=C(C)C(O)CCCC(O)CCCC(O)CCC(C)C1O
6449921,1000.0,CCCCCCC=CCC(=O)NC1COC(=O)CNC(=O)C(CCCN([O-])C(C)=O)NC(=O)CNC(=O)C(C)NC(=O)C(CCCN([O-])C(C)=O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CCCN([O-])C(C)=O)NC1=O.[Fe+3]
6450216,580.0,CC1=CC=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)CC(O)C(C)=CC=CC(C)C(C(C)CCCC=CCCCN=C(N)N)OC1=O)CC(O)C2O
6450271,2000.0,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(C)C(O)C(C)O2)C(N(C)C)C1O.O=C(O)C(O)C(O)C(=O)O
6450317,150.0,CC(=O)NC1C(OC2OC(CC(O)C3OC(N4CCC(=O)NC4=O)C(O)C3O)C(O)C(O)C2NC(=O)C=CCC(C)C)OC(CO)C(O)C1O
6450327,800.0,CNc1ccc(C(=O)CC(O)C2CC=CC=CC=CC=CC=CC=CC=CC(OC3OC(C)C(O)C(N)C3O)CC(O)C(C(=O)O)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(=O)O2)cc1
6450354,3130.0,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O.O=C(O)CCCCC(=O)O
6450559,2000.0,CC(c1cc(Cl)ccc1Sc1cc(Cl)ccc1Cl)N1CCN(CCO)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450561,363.0,CC(c1cc(Br)ccc1Sc1ccccc1)N1CCN(C)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450562,1500.0,O=C(CCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc(C2CCCC2)cc1.O=C(O)C=CC(=O)O
6450566,1000.0,NC(=O)C=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1
6450567,1000.0,CNC(=O)C=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1
6450596,370.0,COc1ccccc1C(=O)C=CC(=O)O
6450597,4800.0,COc1ccc(OC(=O)CN2CCN(Cc3cc(OC)c(OC)c(OC)c3)CC2)cc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450599,1250.0,O=C(O)C=CC(=O)O.c1cc(N2CCNCC2)ccc1C1CCCC1
6450601,2500.0,O=C(O)C=CC(=O)O.c1ccc(CCN2CCN(c3ccc(C4CCCC4)cc3)CC2)cc1
6450602,2000.0,COc1ccc(CCN2CCN(c3ccc(C4CCCC4)cc3)CC2)cc1OC.O=C(O)C=CC(=O)O
6450603,2500.0,O=C(O)C=CC(=O)O.Oc1ccc(CCN2CCN(c3ccc(C4CCCC4)cc3)CC2)cc1O
6450614,258.0,CN(C)CC12Cc3ccccc3C(C1)Sc1ccccc12.O=C(O)C=CC(=O)O
6450615,1000.0,CCOC1CCC(=O)N1S(=O)(=O)C=Cc1ccccc1
6450616,1000.0,CCOC1CCC(=O)N1S(=O)(=O)C=Cc1ccc(OC)cc1
6450617,1000.0,COC1CCC(=O)N1S(=O)(=O)C=Cc1ccccc1
6450618,1000.0,CCCOC1CCC(=O)N1S(=O)(=O)C=Cc1ccccc1
6450619,1000.0,CC(C)OC1CCC(=O)N1S(=O)(=O)C=Cc1ccccc1
6450620,1000.0,CCOC1CCC(=O)N1S(=O)(=O)C=Cc1ccc([N+](=O)[O-])cc1
6450621,1000.0,COc1ccc(C=CS(=O)(=O)N2C(=O)CCC2OC(C)C)cc1
6450622,1000.0,CC(C)OC1CCC(=O)N1S(=O)(=O)C=Cc1ccc([N+](=O)[O-])cc1
6450623,1000.0,CCCCCOC1CCC(=O)N1S(=O)(=O)C=Cc1ccccc1
6450629,207.0,CN(C)CCC=C1c2cc(C#N)ccc2SCc2sccc21.O=C(O)C(=O)O
6450703,1000.0,NCCNC1c2ccccc2CSc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450704,2000.0,OC(c1ccc(C=Cc2ccccc2)cc1)c1cc2ccccc2o1
6450705,1500.0,O=C1N(CC=Cc2ccccc2)CCN1c1cccnc1
6450707,964.0,CN1CCN(C(=N)Cc2ccccc2Sc2ccccc2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450708,2130.0,N=C(Cc1ccccc1Sc1ccccc1)N1CCN(CCO)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450744,1011.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1.O=C(O)C=CC(=O)O
6450745,1969.0,CN1CCN(CC(=O)NC2CCCCC2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450746,2908.0,Cc1ccccc1N1CCN(CC(N)=O)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450747,2587.0,CN1CCN(CC(=O)Nc2ccc(N(C)C)cc2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450748,2894.0,CN(C)c1ccc(NC(=O)CN2CCN(CCCO)CC2)cc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450749,1325.0,CC1CN(CC(=O)Nc2ccccc2[N+](=O)[O-])CCN1c1ccccc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450750,1283.0,O=C(CN1CCN(c2ccccc2)C(CCO)C1)Nc1ccccc1[N+](=O)[O-].O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450751,2546.0,CC1CN(CC(=O)Nc2cccc([N+](=O)[O-])c2)CCN1c1ccccc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450752,2029.0,CC1CN(CC(=O)Nc2ccc([N+](=O)[O-])cc2)CCN1c1ccccc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450753,818.0,CC1CN(CC(N)=O)CCN1c1ccccc1Cc1ccccc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450754,1574.0,CN1CCN(CC(=O)N2c3ccccc3C=Cc3ccccc32)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450755,2030.0,NC(=O)CN1CCN(C2CCCCC2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450756,1772.0,NC(=O)CN1CCN(C2CCCCC2)CC1.NC(=O)CN1CCN(C2CCCCC2)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450757,3581.0,CN(C)c1ccc(NC(=O)CN2CCN(CCO)CC2)cc1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450758,3211.0,O=C(CN1CCN(c2ccccc2)CC1)N(CCCO)c1ccccc1[N+](=O)[O-].O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O
6450788,1000.0,CN(C)CCCC(COC(=O)C=Cc1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1.Cl
6450790,1000.0,CN(C)CCC(COC(=O)C=Cc1ccc(Cl)cc1Cl)c1cccc2ccccc12.Cl
6450792,1000.0,CN(C)CCC(COC(=O)C=Cc1ccc(Cl)cc1)c1cccc2ccccc12.Cl
6450794,1000.0,Cl.O=C(C=Cc1ccc(Cl)cc1Cl)OCC(CCN1CCCCCC1)c1ccc(Cl)c(Cl)c1
6450796,1000.0,CCN(CC)CCCC(COC(=O)C=Cc1ccc(Cl)cc1)c1ccc(Br)cc1.Cl
6450798,20000.0,CCC=CCC=CCC=CCC=CCCCCC(=O)OCC
6451139,229.0,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C
6451254,1200.0,C[NH2+]C.O=C([O-])c1ccccc1Cl
6452479,1000.0,CC(C)C(C(=O)OCc1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
6453580,6300.0,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C
6454096,1570.0,COc1ccc(CCCNCCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC.Cl
6454844,2500.0,Oc1cc(O)c2c(c1)OC(O)(c1ccc(O)c(O)c1)C(O)C2O
6455515,119.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F
6474573,200.0,NC(=S)NN=Cc1cccnc1
6504368,32.0,CNC(=O)ON=C1OC(C)CS1
6504493,50.0,CCOP(=O)(ON=C(C#N)c1ccccc1)N(C)C
6504494,50.0,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1
6505363,3950.0,CCC(=O)N1CCC(=NO)c2cc(Cl)ccc21
6506190,8010.0,ON=C1CCN(c2ccccc2)c2ccc(Cl)cc21
6506394,2000.0,COP(=S)(OC)ON=C(C#N)c1ccccc1
6507077,0.1,CCN1CC(C)OC1=NP(=O)(OC)SC
6507086,0.4,CCN1C(=O)C(C)OC1=NP(=O)(OC)SC
6507095,28.0,CCOP(=O)(N=C1SCC(CO)S1)OCC
6507120,76.0,COP(=O)(N=C1SCC(C)S1)OC
6507134,1500.0,CC(C)OP(=S)(ON=C(C#N)c1ccccc1)OC(C)C
6507160,70.0,CCOP(=O)(CC)ON=C(C#N)c1ccccc1
6507247,1600.0,CC(=NN1CCOCC1)c1csc(-c2ccc([N+](=O)[O-])s2)n1
6507250,500.0,CCP(=S)(CC)ON=C(C#N)c1ccccc1
6507251,1000.0,COP(=O)(OC)ON=C(C#N)c1ccccc1
6507252,1250.0,CC(C)OP(=O)(ON=C(C#N)c1ccccc1)OC(C)C
6507253,500.0,CCP(=O)(CC)ON=C(C#N)c1ccccc1
6507931,2000.0,CC(=NOCC(=O)O)c1ccc(N)cc1
6507932,20000.0,CC(=NNC(N)=O)c1sc(C=Cc2ccc([N+](=O)[O-])o2)nc1C
6507933,20000.0,CC(=O)ON=C(C)c1sc(C=Cc2ccc([N+](=O)[O-])o2)nc1C
6509211,1557.0,Cc1cc(C)c(NN=Cc2ccccc2)nn1
6509842,800.0,CCCCCCCCOc1ccc(N)cc1C(C)=NNC(N)=S
6509848,409.0,C#CCOc1ccccc1C=NNC(N)=S
6509874,20000.0,CC(=NNC(N)=S)c1sc(C=Cc2ccc([N+](=O)[O-])o2)nc1C
6509876,449.0,Cc1cccc(Cl)c1NC(=O)N=C1CCCN1C
6509877,650.0,CCc1cccc(C)c1NC(=O)N=C1CCCN1C.O=S(=O)(O)O
6509878,565.0,CN1CCCC1=NC(=O)Nc1c(Cl)cccc1Cl
6509879,370.0,CCc1cccc(CC)c1NC(=O)N=C1CCCN1C
6509880,650.0,COc1cccc(OC)c1NC(=O)N=C1CCCN1C
6509885,500.0,CNC(=O)ON=C(c1ccccc1)c1ccccc1OC(=O)NC
6509886,500.0,CNC(=O)ON=C(c1ccccc1)c1cccc(OC(=O)NC)c1
6509889,800.0,COc1ccc(C(=NOCCN2CCOCC2)c2nccc3cc(OC)c(OC)cc23)cc1OC.Cl.Cl
6509890,800.0,COc1ccc(C(=NOCC(=O)N2CCOCC2)c2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
6509891,1600.0,COc1ccc(C(=NOC(C)C(=O)N2CCOCC2)c2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
6509893,1600.0,COc1ccc(C(=NOC(=O)c2cc(OC)c(OC)c(OC)c2)c2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
6509894,1600.0,CCCCOc1ccc(OCC(=O)ON=C(c2ccc(OC)c(OC)c2)c2nccc3cc(OC)c(OC)cc23)cc1.Cl
6509901,420.0,CCN(CC)CCON=C1CCCOc2ccc(Cl)cc21.Cl
6509902,1000.0,Cl.Clc1ccc2c(c1)C(=NOCCN1CCOCC1)CCCO2
6509903,450.0,Cl.Clc1ccc2c(c1)C(=NOCCN1CCCC1)CCCO2
6509904,500.0,CN(C)CCCON=C1CCCOc2ccc(Cl)cc21.Cl
6509905,500.0,COc1ccc2c(c1)C(=NOCCN(C)C)CCCO2.Cl
6509906,250.0,CCN(CC)CCON=C1CCCOc2ccc(Br)cc21.Cl
6509907,150.0,CN(C)CCON=C1CCCOc2ccc(Cl)cc21.Cl
6509927,28.0,CCOP(=O)(N=C1SCC(CC)S1)OCC
